"district","shehia","d_s","year","dog_pop_est","dogs_vacc","vc_est","vc_waning_est","human_exposures","animal_cases"
"Wete","Maziwani","Wete_Maziwani",10,7,0,0,0,0,0
"Wete","Mpambani","Wete_Mpambani",10,28,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",10,12,9,0.75,0.471520761589389,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",10,13,0,0,0,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",10,45,11,0.244444444444444,0.153680840814319,0,0
"Wete","Junguni","Wete_Junguni",10,40,18,0.45,0.282912456953633,0,0
"Wete","Kiungoni","Wete_Kiungoni",10,21,0,0,0,0,0
"Wete","Pembeni","Wete_Pembeni",10,10,0,0,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",10,18,0,0,0,0,0
"Wete","Limbani","Wete_Limbani",10,44,10,0.227272727272727,0.142885079269512,0,0
"Wete","Jadida","Wete_Jadida",10,33,0,0,0,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",10,30,0,0,0,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",10,66,0,0,0,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",10,44,0,0,0,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",10,25,0,0,0,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",10,79,18,0.227848101265823,0.143246813647409,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",10,48,0,0,0,0,0
"Micheweni","Finya","Micheweni_Finya",10,120,12,0.1,0.0628694348785852,0,0
"Micheweni","Konde","Micheweni_Konde",10,65,21,0.323076923076923,0.203116635761583,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",10,27,10,0.37037037037037,0.232849758809575,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",10,46,0,0,0,0,0
"Micheweni","Makangale","Micheweni_Makangale",10,104,0,0,0,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",10,26,0,0,0,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",10,44,0,0,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",10,13,0,0,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",10,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",10,44,0,0,0,0,0
"Micheweni","Chimba","Micheweni_Chimba",10,47,0,0,0,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",10,21,21,1,0.628694348785852,0,0
"Micheweni","Sizini","Micheweni_Sizini",10,27,0,0,0,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",10,56,11,0.196428571428571,0.123493532797221,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",10,77,8,0.103896103896104,0.0653188933803483,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",10,77,0,0,0,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",10,54,0,0,0,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",10,68,0,0,0,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",10,38,0,0,0,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",10,22,0,0,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",10,13,0,0,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",10,47,15,0.319148936170213,0.200647132591229,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",10,74,40,0.540540540540541,0.339834783127488,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",10,12,7,0.583333333333333,0.36673837012508,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",10,53,22,0.415094339622642,0.26096746553375,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",10,21,16,0.761904761904762,0.479005218122554,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",10,5,0,0,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",10,33,15,0.454545454545455,0.285770158539024,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",10,63,22,0.349206349206349,0.219544058306171,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",10,20,0,0,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",10,51,13,0.254901960784314,0.160255422239531,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",10,30,0,0,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",10,46,0,0,0,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",10,38,0,0,0,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",10,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",10,62,0,0,0,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",10,33,13,0.393939393939394,0.247667470733821,0,0
"Chake Chake","Matale","Chake Chake_Matale",10,44,37,0.840909090909091,0.528674793297194,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",10,20,8,0.4,0.251477739514341,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",10,16,12,0.75,0.471520761589389,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",10,33,0,0,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",10,27,18,0.666666666666667,0.419129565857235,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",10,21,21,1,0.628694348785852,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",10,25,0,0,0,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",10,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",10,54,9,0.166666666666667,0.104782391464309,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",10,13,14,1,0.628694348785852,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",10,14,0,0,0,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",10,14,0,0,0,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",10,20,0,0,0,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",10,19,0,0,0,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",10,10,5,0.5,0.314347174392926,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",10,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",10,7,0,0,0,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",10,28,7,0.25,0.157173587196463,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",10,39,6,0.153846153846154,0.0967222075055157,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",10,45,0,0,0,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",10,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",10,41,8,0.195121951219512,0.122672068055776,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",10,62,21,0.338709677419355,0.212944860072627,0,0
"Mkoani","Muambe","Mkoani_Muambe",10,22,9,0.409090909090909,0.257193142685121,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",10,19,0,0,0,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",10,23,0,0,0,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",10,13,12,0.923076923076923,0.580333245033094,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",10,61,13,0.213114754098361,0.133984041544526,0,0
"Mkoani","Chambani","Mkoani_Chambani",10,70,0,0,0,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",10,36,0,0,0,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",10,32,0,0,0,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",10,23,0,0,0,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",10,34,0,0,0,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",10,34,3,0.0882352941176471,0.0554730307752223,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",10,101,13,0.128712871287129,0.0809210547942186,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",10,13,0,0,0,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",10,65,8,0.123076923076923,0.0773777660044126,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",10,70,0,0,0,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",10,43,10,0.232558139534884,0.146207988089733,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",10,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",10,5,7,1,0.628694348785852,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",10,32,0,0,0,0,0
"Mkoani","Minazini","Mkoani_Minazini",10,29,6,0.206896551724138,0.130074692852245,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",10,50,0,0,0,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",10,36,0,0,0,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",10,37,0,0,0,0,0
"Wete","Kipangani","Wete_Kipangani",10,4,0,0,0,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",10,150,118,0.786666666666667,0.673913154619379,0,0
"Wete","Fundo","Wete_Fundo",10,89,0,0,0.022336681420581,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",10,25,0,0,0.0894584090894269,0,0
"Wete","Kambini","Wete_Kambini",10,15,0,0,0,0,0
"Wete","Kojani","Wete_Kojani",10,66,0,0,0,0,0
"Wete","Ole","Wete_Ole",10,30,0,0,0.198796464643171,0,0
"Wete","Kangagani","Wete_Kangagani",10,13,0,0,0,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",10,7,0,0,0,0,0
"Wete","Piki","Wete_Piki",10,34,0,0,0.0950130161897508,0,0
"Wete","Kisiwani","Wete_Kisiwani",10,65,0,0,0.0344070804190103,0,0
"Wete","Gando","Wete_Gando",10,70,30,0.428571428571429,0.367143970434286,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",10,88,53,0.602272727272727,0.515948534208789,0,0
"Wete","Pandani","Wete_Pandani",10,31,0,0,0.240479594326416,0,0
"Wete","Shengejuu","Wete_Shengejuu",10,21,0,0,0.141997474745122,0,0
"Wete","Bopwe","Wete_Bopwe",10,23,21,0.91304347826087,0.723954441712956,0,0
"Wete","Utaani","Wete_Utaani",10,19,0,0,0,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",10,134,23,0.171641791044776,0.147040246865473,0,0
"Wete","Selem","Wete_Selem",10,12,0,0,0,0,0
"Wete","Kinyikani","Wete_Kinyikani",10,16,0,0,0,0,0
"Wete","Chwale","Wete_Chwale",10,17,0,0,0,0,0
"Wete","Maziwani","Wete_Maziwani",10,7,0,0,0,0,0
"Wete","Mpambani","Wete_Mpambani",10,28,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",10,12,0,0,0.186371685602973,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",10,13,0,0,0,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",10,45,0,0,0.0607433641965244,0,0
"Wete","Junguni","Wete_Junguni",10,40,33,0.825,0.706752143086001,0,0
"Wete","Kiungoni","Wete_Kiungoni",10,21,0,0,0,0,0
"Wete","Pembeni","Wete_Pembeni",10,10,0,0,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",10,18,0,0,0,0,0
"Wete","Limbani","Wete_Limbani",10,44,0,0,0.0564762683645372,0,0
"Wete","Jadida","Wete_Jadida",10,33,0,0,0,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",10,30,0,0,0,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",10,66,0,0,0,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",10,44,0,0,0,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",10,25,21,0.84,0.719602182051201,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",10,79,0,0,0.0566192462591309,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",10,48,0,0,0,0,0
"Micheweni","Finya","Micheweni_Finya",10,120,32,0.266666666666667,0.211440662341562,0,0
"Micheweni","Konde","Micheweni_Konde",10,65,0,0,0.0802831876443575,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",10,27,0,0,0.0920354002977643,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",10,46,0,0,0,0,0
"Micheweni","Makangale","Micheweni_Makangale",10,104,29,0.278846153846154,0.238878929481282,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",10,26,6,0.230769230769231,0.197692907156923,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",10,44,0,0,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",10,13,0,0,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",10,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",10,44,0,0,0,0,0
"Micheweni","Chimba","Micheweni_Chimba",10,47,0,0,0,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",10,21,0,0,0.248495580803964,0,0
"Micheweni","Sizini","Micheweni_Sizini",10,27,0,0,0,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",10,56,12,0.214285714285714,0.169907675095898,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",10,77,0,0,0.0258177226809313,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",10,77,31,0.402597402597403,0.344892820710996,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",10,54,0,0,0,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",10,68,0,0,0,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",10,38,0,0,0,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",10,22,0,0,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",10,13,0,0,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",10,47,9,0.191489361702128,0.164043050619575,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",10,66,74,1,0.792902483780857,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",10,11,12,1,0.856669264346668,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",10,53,0,0,0.103149109012966,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",10,21,0,0,0.189329966326829,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",10,5,0,0,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",10,33,0,0,0.112952536729074,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",10,63,0,0,0.0867762345664634,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",10,20,0,0,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",10,51,0,0,0.0633420107931672,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",10,30,0,0,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",10,46,0,0,0,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",10,38,14,0.368421052631579,0.31561499212772,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",10,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",10,62,26,0.419354838709677,0.332507493198424,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",10,33,0,0,0.0978921984985311,0,0
"Chake Chake","Matale","Chake Chake_Matale",10,44,0,0,0.208962192948788,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",10,20,0,0,0.0993982323215854,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",10,16,0,0,0.186371685602973,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",10,33,0,0,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",10,27,0,0,0.165663720535976,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",10,20,0,0,0.248495580803964,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",10,25,0,0,0,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",10,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",10,54,0,0,0.0414159301339939,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",10,12,0,0,0.248495580803964,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",10,14,0,0,0,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",10,14,0,0,0,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",10,20,0,0,0,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",10,19,0,0,0,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",10,10,2,0.2,0.158580496756171,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",10,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",10,7,0,0,0,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",10,28,3,0.107142857142857,0.084953837547949,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",10,39,1,0.0256410256410256,0.0382300893544559,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",10,45,3,0.0666666666666667,0.0528601655853905,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",10,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",10,41,3,0.0731707317073171,0.0580172549107944,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",10,62,6,0.0967741935483871,0.0841678580142457,0,0
"Mkoani","Muambe","Mkoani_Muambe",10,22,3,0.136363636363636,0.116818536047273,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",10,19,2,0.105263157894737,0.0901757120364914,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",10,23,8,0.347826086956522,0.275792168271602,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",10,13,2,0.153846153846154,0.229380536126736,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",10,61,2,0.0327868852459016,0.052958074597566,0,0
"Mkoani","Chambani","Mkoani_Chambani",10,70,1,0.0142857142857143,0.0122381323478095,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",10,36,5,0.138888888888889,0.118981842270371,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",10,32,0,0,0,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",10,23,2,0.0869565217391304,0.0689480420679006,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",10,34,2,0.0588235294117647,0.0503923096674511,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",10,34,5,0.147058823529412,0.125980774168628,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",10,101,4,0.0396039603960396,0.0319845797074408,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",10,13,6,0.461538461538462,0.395385814313847,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",10,65,0,0,0.0305840714835647,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",10,70,3,0.0428571428571429,0.0339815350191796,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",10,43,0,0,0.0577896699544101,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",10,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",10,3,1,0.25,0.248495580803963,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",10,32,6,0.1875,0.160625487065,0,0
"Mkoani","Minazini","Mkoani_Minazini",10,29,4,0.137931034482759,0.109365859831842,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",10,50,0,0,0,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",10,36,4,0.111111111111111,0.0951854738162964,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",10,37,0,0,0,0,0
"Wete","Kipangani","Wete_Kipangani",10,4,2,0.333333333333333,0,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",10,151,56,0.335329341317365,0.264604580999118,0,0
"Wete","Fundo","Wete_Fundo",10,88,0,0,0.00882872040055672,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",10,25,0,0,0.0353590252042297,0,0
"Wete","Kambini","Wete_Kambini",10,15,10,0.666666666666667,0,0,0
"Wete","Kojani","Wete_Kojani",10,64,0,0,0,0,0
"Wete","Ole","Wete_Ole",10,31,36,0.77445652173913,0.0760409144176982,0,0
"Wete","Kangagani","Wete_Kangagani",10,13,4,0.307692307692308,0,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",10,7,0,0,0,0,0
"Wete","Piki","Wete_Piki",10,34,21,0.58235294117647,0.326669751208468,0,0
"Wete","Kisiwani","Wete_Kisiwani",10,65,31,0.476923076923077,0.256310112486644,0,0
"Wete","Gando","Wete_Gando",10,69,21,0.42,0.145116071661744,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",10,88,35,0.421686746987952,0.357604386739573,0,0
"Wete","Pandani","Wete_Pandani",10,32,32,0.666666666666667,0.0920807948026814,0,0
"Wete","Shengejuu","Wete_Shengejuu",10,21,0,0,0.0881489804848246,0,0
"Wete","Bopwe","Wete_Bopwe",10,23,17,0.739130434782609,0.321935406988055,0,0
"Wete","Utaani","Wete_Utaani",10,19,0,0,0,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",10,134,41,0.312912183269698,0.669998034505925,0,0
"Wete","Selem","Wete_Selem",10,12,7,0.583333333333333,0.385651789621108,0,0
"Wete","Kinyikani","Wete_Kinyikani",10,18,33,0.403846153846154,0,0,0
"Wete","Chwale","Wete_Chwale",10,17,10,0.588235294117647,0,0,0
"Wete","Maziwani","Wete_Maziwani",10,7,2,0.181818181818182,1,0,0
"Wete","Mpambani","Wete_Mpambani",10,28,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",10,12,5,0.357142857142857,0.0736646358421451,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",10,13,4,0.307692307692308,0,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",10,45,33,0.733333333333333,0.205680954464591,0,0
"Wete","Junguni","Wete_Junguni",10,40,54,1,0.279348437948857,0,0
"Wete","Kiungoni","Wete_Kiungoni",10,21,21,0.875,0.0440744902424123,0,0
"Wete","Pembeni","Wete_Pembeni",10,10,0,0,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",10,18,4,0.222222222222222,0.617042863393773,0,0
"Wete","Limbani","Wete_Limbani",10,47,52,0.452570093457944,0.157542858738836,0,0
"Wete","Jadida","Wete_Jadida",10,33,20,0.606060606060606,0.673137669156843,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",10,30,0,0,0.233333333333333,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",10,63,21,0.604631927212572,0.392663640341492,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",10,44,6,0.146341463414634,0,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",10,25,21,0.777777777777778,0.284427500457018,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",10,77,15,0.277777777777778,0.410060130736368,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",10,48,20,0.530583214793741,0.416666666666667,0,0
"Micheweni","Finya","Micheweni_Finya",10,121,29,0.221374045801527,0.0828826254120104,0,0
"Micheweni","Konde","Micheweni_Konde",10,66,7,0.0933333333333333,0.031251663690607,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",10,27,39,0.75,0.259259259259259,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",10,46,5,0.147058823529412,0.152173913043478,0,0
"Micheweni","Makangale","Micheweni_Makangale",10,104,59,0.572815533980582,0.418283864127509,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",10,26,0,0,0.346153846153846,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",10,43,0,0,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",10,13,0,0,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",10,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",10,43,22,0.761904761904762,0.399675491061875,0,0
"Micheweni","Chimba","Micheweni_Chimba",10,45,14,0.53125,0,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",10,21,17,0.708333333333333,0.666666666666667,0,0
"Micheweni","Sizini","Micheweni_Sizini",10,27,10,0.303030303030303,0.333333333333333,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",10,53,12,0.5,0.247919007613569,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",10,74,0,0,0.0102046248785656,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",10,78,86,0.881313131313131,0.711972534685122,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",10,52,21,0.7,0,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",10,68,36,0.559375,0.70778446095168,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",10,39,4,0.0571428571428571,0,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",10,22,0,0,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",10,13,0,0,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",10,47,28,0.332512315270936,0.276595744680851,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",10,45,62,0.778896103896104,0.306435484509405,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",10,6,0,0,0.338604167210736,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",10,56,52,0.337008565780804,0.280974875295379,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",10,21,0,0,0.0748339157761474,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",10,5,3,0.333333333333333,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",10,34,48,0.718805704099822,0.0433321387306736,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",10,63,18,0.285714285714286,0.176297960969649,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",10,20,4,0.2,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",10,49,8,0.333333333333333,0.344818070720049,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",10,29,7,0.466666666666667,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",10,46,13,0.317073170731707,0.195652173913043,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",10,39,31,0.525423728813559,0.498380774279586,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",10,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",10,60,1,0.0263157894736842,0.925564295090659,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",10,34,0,0,0.653339502416936,0,0
"Chake Chake","Matale","Chake Chake_Matale",10,44,29,0.707317073170732,0.441746595384178,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",10,20,19,1,0.370225718036263,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",10,16,9,0.529411764705882,0.404934379102163,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",10,32,7,0.318181818181818,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",10,27,5,0.138888888888889,0.548482545238909,0,0
