Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Vil_Mtaa_C,Vil_Mtaa_N
05,Morogoro,02,Morogoro,191,Tegetero,04,Mifulu
05,Morogoro,02,Morogoro,201,Kibogwa,01,Kifulu
05,Morogoro,02,Morogoro,201,Kibogwa,02,Kibogwa
05,Morogoro,02,Morogoro,201,Kibogwa,03,Nyachiro
05,Morogoro,02,Morogoro,201,Kibogwa,04,Mambani
05,Morogoro,02,Morogoro,201,Kibogwa,05,Kirunga
05,Morogoro,02,Morogoro,201,Kibogwa,06,Nyachiro
05,Morogoro,02,Morogoro,211,Kibungo Juu,01,Nyingwa
05,Morogoro,02,Morogoro,211,Kibungo Juu,02,Lanzi
05,Morogoro,02,Morogoro,211,Kibungo Juu,03,Kibungo
05,Morogoro,02,Morogoro,211,Kibungo Juu,04,Dimilo
05,Morogoro,02,Morogoro,211,Kibungo Juu,05,Lukenge
05,Morogoro,02,Morogoro,223,Kisemu,01,Mtamba
05,Morogoro,02,Morogoro,223,Kisemu,02,Gozo
05,Morogoro,02,Morogoro,223,Kisemu,03,Gozo
05,Morogoro,02,Morogoro,223,Kisemu,04,Kibangile
05,Morogoro,02,Morogoro,223,Kisemu,05,Gozo
05,Morogoro,02,Morogoro,223,Kisemu,06,Kibangile
05,Morogoro,02,Morogoro,231,Lundi,01,Vihengele
05,Morogoro,02,Morogoro,231,Lundi,02,Tambuu
05,Morogoro,02,Morogoro,231,Lundi,03,Lundi
05,Morogoro,02,Morogoro,231,Lundi,04,Ngongolo
05,Morogoro,02,Morogoro,231,Lundi,05,Tambuu
05,Morogoro,02,Morogoro,231,Lundi,06,Tambuui
05,Morogoro,02,Morogoro,241,Mtombozi,01,Baga
05,Morogoro,02,Morogoro,241,Mtombozi,02,Lusange
05,Morogoro,02,Morogoro,241,Mtombozi,03,Ng'weme
05,Morogoro,02,Morogoro,241,Mtombozi,04,Lugeni
05,Morogoro,02,Morogoro,241,Mtombozi,05,Kibwege
05,Morogoro,02,Morogoro,241,Mtombozi,06,Mtombozi
05,Morogoro,02,Morogoro,241,Mtombozi,07,Tandali
05,Morogoro,02,Morogoro,251,Tawa,01,Tawa
05,Morogoro,02,Morogoro,251,Tawa,02,Kisarawe
05,Morogoro,02,Morogoro,251,Tawa,03,Milawilila
05,Morogoro,02,Morogoro,251,Tawa,04,Logo
05,Morogoro,02,Morogoro,251,Tawa,04,Uponda
05,Morogoro,02,Morogoro,251,Tawa,05,Kilemela
05,Morogoro,02,Morogoro,251,Tawa,06,Uponda
05,Morogoro,02,Morogoro,251,Tawa,07,Kifindike
05,Morogoro,02,Morogoro,251,Tawa,08,Kitungwa
05,Morogoro,02,Morogoro,261,Matuli,01,Lulongwe
05,Morogoro,02,Morogoro,261,Matuli,02,Diguzi
05,Morogoro,02,Morogoro,261,Matuli,03,Matuli
05,Morogoro,02,Morogoro,261,Matuli,04,Kwamba
05,Morogoro,02,Morogoro,271,Gwata,01,Gwata
05,Morogoro,02,Morogoro,271,Gwata,01,Maseyu
05,Morogoro,02,Morogoro,271,Gwata,02,Kinonko
05,Morogoro,02,Morogoro,271,Gwata,03,Gwata
05,Morogoro,02,Morogoro,271,Gwata,03,Maseyu
05,Morogoro,02,Morogoro,271,Gwata,04,Kinonko
05,Morogoro,02,Morogoro,281,Konde,01,Mlono
05,Morogoro,02,Morogoro,281,Konde,02,Konde
05,Morogoro,02,Morogoro,281,Konde,03,Kiswira
05,Morogoro,02,Morogoro,291,Bungu,01,Bungu
05,Morogoro,02,Morogoro,291,Bungu,02,Balani
05,Morogoro,02,Morogoro,291,Bungu,03,Mihange
05,Morogoro,02,Morogoro,291,Bungu,04,Koloni
05,Morogoro,03,Kilombero,013,Kidatu,01,Kidatu
05,Morogoro,03,Kilombero,013,Kidatu,02,Msolwa Station
05,Morogoro,03,Kilombero,013,Kidatu,03,Mkamba
05,Morogoro,03,Kilombero,021,Sanje,01,Sanje
05,Morogoro,03,Kilombero,021,Sanje,02,Msolwa Ujamaa
05,Morogoro,03,Kilombero,021,Sanje,03,Miwangani
05,Morogoro,03,Kilombero,031,Mkula,01,Msufini
05,Morogoro,03,Kilombero,031,Mkula,02,Mkula
05,Morogoro,03,Kilombero,031,Mkula,03,Magombera
05,Morogoro,03,Kilombero,031,Mkula,04,Katurukila
05,Morogoro,03,Kilombero,031,Mkula,05,Sole
05,Morogoro,03,Kilombero,031,Mkula,06,Sonjo
05,Morogoro,03,Kilombero,043,Mang'ula,01,Mang'ula A
05,Morogoro,03,Kilombero,043,Mang'ula,02,Kanyenja
05,Morogoro,03,Kilombero,043,Mang'ula,03,Msalise
05,Morogoro,03,Kilombero,043,Mang'ula,04,Mhelule
05,Morogoro,03,Kilombero,043,Mang'ula,05,Mikoleko
05,Morogoro,03,Kilombero,043,Mang'ula,06,Mgudeni
05,Morogoro,03,Kilombero,043,Mang'ula,07,Mwaya
05,Morogoro,03,Kilombero,043,Mang'ula,08,Mang'ula B
05,Morogoro,03,Kilombero,051,Kisawasawa,01,Mpanga
05,Morogoro,03,Kilombero,051,Kisawasawa,02,Kanolo
05,Morogoro,03,Kilombero,051,Kisawasawa,03,Kisawasawa
05,Morogoro,03,Kilombero,051,Kisawasawa,04,Ichonde
05,Morogoro,03,Kilombero,061,Kiberege,01,Mkasu
05,Morogoro,03,Kilombero,061,Kiberege,02,Kiberege
05,Morogoro,03,Kilombero,061,Kiberege,03,Siginali
05,Morogoro,03,Kilombero,061,Kiberege,04,Sagamaganga
05,Morogoro,03,Kilombero,073,Kibaoni,01,Kibaoni
05,Morogoro,03,Kilombero,073,Kibaoni,02,Kilama
05,Morogoro,03,Kilombero,073,Kibaoni,03,Lungongole
05,Morogoro,03,Kilombero,073,Kibaoni,04,Kikwawila
05,Morogoro,03,Kilombero,073,Kibaoni,05,Mbasa
05,Morogoro,03,Kilombero,083,Ifakara,01,Katindiuka
05,Morogoro,03,Kilombero,083,Ifakara,02,Viwanja Sitini
05,Morogoro,03,Kilombero,083,Ifakara,03,Mlabani
05,Morogoro,03,Kilombero,083,Ifakara,04,Lipangalala
05,Morogoro,03,Kilombero,083,Ifakara,05,Ifakara
05,Morogoro,03,Kilombero,091,Lumemo,01,Lumemo
05,Morogoro,03,Kilombero,091,Lumemo,02,Mahutanga
05,Morogoro,03,Kilombero,091,Lumemo,03,Ihanga
05,Morogoro,03,Kilombero,091,Lumemo,04,Michenga
05,Morogoro,03,Kilombero,091,Lumemo,05,Machipi
05,Morogoro,03,Kilombero,091,Lumemo,06,Kining'ina
05,Morogoro,03,Kilombero,101,Idete,01,Idete
05,Morogoro,03,Kilombero,101,Idete,02,Miwangani
05,Morogoro,03,Kilombero,101,Idete,03,Namwawala
05,Morogoro,03,Kilombero,101,Idete,04,Kisegese
05,Morogoro,03,Kilombero,111,Mbingu,01,Mpofu
05,Morogoro,03,Kilombero,111,Mbingu,02,Mbingu
05,Morogoro,03,Kilombero,111,Mbingu,03,Igima
05,Morogoro,03,Kilombero,121,Mofu,01,Mofu
05,Morogoro,03,Kilombero,121,Mofu,02,Ikwambi
05,Morogoro,03,Kilombero,131,Mchombe,01,Njagi
05,Morogoro,03,Kilombero,131,Mchombe,02,Mchombe
05,Morogoro,03,Kilombero,131,Mchombe,03,Lukolongo
05,Morogoro,03,Kilombero,131,Mchombe,04,Mngeta
05,Morogoro,03,Kilombero,131,Mchombe,05,Mkangawalo
05,Morogoro,03,Kilombero,131,Mchombe,06,Ikule
05,Morogoro,03,Kilombero,141,Chita,01,Merera
05,Morogoro,03,Kilombero,141,Chita,02,Udagaji
05,Morogoro,03,Kilombero,141,Chita,03,Chita
05,Morogoro,03,Kilombero,151,Chisano,01,Chisano
05,Morogoro,03,Kilombero,151,Chisano,02,Mgugwe
05,Morogoro,03,Kilombero,163,Mlimba,01,Kalengakelu
05,Morogoro,03,Kilombero,163,Mlimba,02,Msolwa
05,Morogoro,03,Kilombero,163,Mlimba,03,Mwembeni
05,Morogoro,03,Kilombero,163,Mlimba,04,Viwanja Sitini
05,Morogoro,03,Kilombero,163,Mlimba,05,Matema
05,Morogoro,03,Kilombero,163,Mlimba,06,Mlimba A
05,Morogoro,03,Kilombero,163,Mlimba,07,Mlimba B
05,Morogoro,03,Kilombero,163,Mlimba,08,Kamwene
05,Morogoro,03,Kilombero,171,Utengule,01,Mpanga
05,Morogoro,03,Kilombero,171,Utengule,02,Ngalimila
05,Morogoro,03,Kilombero,171,Utengule,03,Utengule
05,Morogoro,03,Kilombero,181,Masagati,01,Ipinde
05,Morogoro,03,Kilombero,181,Masagati,02,Tanganyika
05,Morogoro,03,Kilombero,181,Masagati,03,Taweta
05,Morogoro,03,Kilombero,191,Uchindile,01,Kitete
05,Morogoro,03,Kilombero,191,Uchindile,02,Uchindile
05,Morogoro,03,Kilombero,191,Uchindile,03,Lugala
05,Morogoro,04,Ulanga,011,Minepa,01,Kivukoni
05,Morogoro,04,Ulanga,011,Minepa,02,Minepa
05,Morogoro,04,Ulanga,011,Minepa,03,Mavimba
05,Morogoro,04,Ulanga,023,Lupiro,01,Milola
05,Morogoro,04,Ulanga,023,Lupiro,02,Igumbiro
05,Morogoro,04,Ulanga,023,Lupiro,03,Lupiro
05,Morogoro,04,Ulanga,023,Lupiro,04,Igota
05,Morogoro,04,Ulanga,023,Lupiro,05,Nakafulu
05,Morogoro,04,Ulanga,031,Kichangani,01,Kichangani
05,Morogoro,04,Ulanga,031,Kichangani,02,Idunda
05,Morogoro,04,Ulanga,041,Msogezi,01,Msogezi
05,Morogoro,04,Ulanga,041,Msogezi,02,Mdindo
05,Morogoro,04,Ulanga,041,Msogezi,03,Chikuti
05,Morogoro,04,Ulanga,053,Vigoi,01,Makanga
05,Morogoro,04,Ulanga,053,Vigoi,02,Mbagula
05,Morogoro,04,Ulanga,053,Vigoi,03,Vigoi
05,Morogoro,04,Ulanga,053,Vigoi,04,Epanko
05,Morogoro,04,Ulanga,053,Vigoi,05,Nawenge
05,Morogoro,04,Ulanga,062,Mahenge,01,Mahenge
05,Morogoro,04,Ulanga,062,Mahenge,02,Mahenge
05,Morogoro,04,Ulanga,062,Mahenge,03,Mahenge
05,Morogoro,04,Ulanga,062,Mahenge,04,Mahenge
05,Morogoro,04,Ulanga,071,Isongo,01,Uponera
05,Morogoro,04,Ulanga,071,Isongo,02,Isongo
05,Morogoro,04,Ulanga,081,Ruaha,01,Kituti
05,Morogoro,04,Ulanga,081,Ruaha,02,Ruaha
05,Morogoro,04,Ulanga,081,Ruaha,03,Mgolo
05,Morogoro,04,Ulanga,091,Chirombola,01,Chirombola
05,Morogoro,04,Ulanga,091,Chirombola,02,Mzelezi
05,Morogoro,04,Ulanga,101,Sali,01,Isyaga
05,Morogoro,04,Ulanga,101,Sali,02,Sali
05,Morogoro,04,Ulanga,111,Euga,01,Euga
05,Morogoro,04,Ulanga,111,Euga,02,Ebuyu
05,Morogoro,04,Ulanga,123,Mwaya,01,Nkongo
05,Morogoro,04,Ulanga,123,Mwaya,02,Mwaya
05,Morogoro,04,Ulanga,131,Lukande,01,Lukande
05,Morogoro,04,Ulanga,131,Lukande,02,Gombe
05,Morogoro,04,Ulanga,141,Mbuga,01,Mbuga
05,Morogoro,04,Ulanga,141,Mbuga,02,Iputi
05,Morogoro,04,Ulanga,151,Ilonga,01,Chigandugandu
05,Morogoro,04,Ulanga,151,Ilonga,02,Luhombero
05,Morogoro,04,Ulanga,151,Ilonga,03,Ketaketa
05,Morogoro,04,Ulanga,161,Kilosa kwa Mpepo,01,Ihowanja
05,Morogoro,04,Ulanga,161,Kilosa kwa Mpepo,02,Kilosa Kwa Mpepo
05,Morogoro,04,Ulanga,171,Ngoheranga,01,Tanga
05,Morogoro,04,Ulanga,171,Ngoheranga,02,Ngoheranga
05,Morogoro,04,Ulanga,171,Ngoheranga,03,Mabanda
05,Morogoro,04,Ulanga,181,Biro,01,Ngombo
05,Morogoro,04,Ulanga,181,Biro,02,Biro
05,Morogoro,04,Ulanga,181,Biro,03,Mbalinyi
05,Morogoro,04,Ulanga,193,Malinyi,01,Igawa
05,Morogoro,04,Ulanga,193,Malinyi,02,Misegese
05,Morogoro,04,Ulanga,193,Malinyi,03,Malinyi
05,Morogoro,04,Ulanga,193,Malinyi,04,Kipingo
05,Morogoro,04,Ulanga,193,Malinyi,05,Lugala
05,Morogoro,04,Ulanga,201,Sofi,01,Sofi Mission
05,Morogoro,04,Ulanga,201,Sofi,02,Majiji
05,Morogoro,04,Ulanga,201,Sofi,03,Kiswago
05,Morogoro,04,Ulanga,211,Usangule,01,Usangule
05,Morogoro,04,Ulanga,211,Usangule,02,Kalangakelo
05,Morogoro,04,Ulanga,223,Mtimbira,01,Madibira
05,Morogoro,04,Ulanga,223,Mtimbira,02,Kipenyo
05,Morogoro,04,Ulanga,223,Mtimbira,03,Munga
05,Morogoro,04,Ulanga,223,Mtimbira,04,Mtimbira
05,Morogoro,04,Ulanga,231,Itete,01,Minazini
05,Morogoro,04,Ulanga,231,Itete,02,Njiwa
05,Morogoro,04,Ulanga,241,Iragua,01,Kidugalo
05,Morogoro,04,Ulanga,241,Iragua,02,Iragua
05,Morogoro,05,Morogoro Urban,012,Sabasaba,01,Police Quarters
05,Morogoro,05,Morogoro Urban,012,Sabasaba,02,Mindu
05,Morogoro,05,Morogoro Urban,012,Sabasaba,03,Kingo
05,Morogoro,05,Morogoro Urban,012,Sabasaba,04,Ngoto A
05,Morogoro,05,Morogoro Urban,012,Sabasaba,05,Kikundi
05,Morogoro,05,Morogoro Urban,012,Sabasaba,06,John Mahenge
05,Morogoro,05,Morogoro Urban,012,Sabasaba,07,Makongoro
05,Morogoro,05,Morogoro Urban,012,Sabasaba,08,Konga
05,Morogoro,05,Morogoro Urban,012,Sabasaba,09,Ngoto B
05,Morogoro,05,Morogoro Urban,012,Sabasaba,10,Mlali
05,Morogoro,05,Morogoro Urban,012,Sabasaba,11,Betero
05,Morogoro,05,Morogoro Urban,012,Sabasaba,12,Kenyatta
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,02,Maelewano A
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,02,Maelewano B
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,03,Kanisani
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,04,Kidugalo
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,05,Kiswanya B
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,06,Kiswanya A
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,07,Sabu
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,08,Unguu B
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,09,Unguu A
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,10,Ukutu
05,Morogoro,05,Morogoro Urban,022,Uwanja wa Taifa,11,Mindu
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,01,Ujenzi
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,02,Lusogo
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,02,Mkota
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,03,Lusanga
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,04,Kisiwani
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,05,Lungo
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,06,Mkota
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,07,Mtagwa
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,08,Ngazengwa
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,09,Bondwa
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,09,Lukwangule
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,10,Lukwangule
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,11,Azimio
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,12,Kimunyu
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,13,Lukwangule
05,Morogoro,05,Morogoro Urban,032,Kiwanja Cha Ndege,13,Tumbaku
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,01,Makaburi C
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,02,Makaburi B
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,03,Makaburi A
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,04,Ngoma C
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,05,Ngoma B
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,06,Ngoma A
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,07,Simu C
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,08,Simu B
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,09,Simu A
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,10,Fumilwa A
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,11,Fumilwa B
05,Morogoro,05,Morogoro Urban,042,Mji Mpya,12,Fumilwa C
05,Morogoro,05,Morogoro Urban,052,Kingo,01,Ffu Flats
05,Morogoro,05,Morogoro Urban,052,Kingo,02,Reli
05,Morogoro,05,Morogoro Urban,052,Kingo,03,Pamba
05,Morogoro,05,Morogoro Urban,052,Kingo,04,Railways Flats
05,Morogoro,05,Morogoro Urban,052,Kingo,05,Tumbaku
05,Morogoro,05,Morogoro Urban,052,Kingo,06,Mwere
05,Morogoro,05,Morogoro Urban,052,Kingo,07,Old Dar Road
05,Morogoro,05,Morogoro Urban,052,Kingo,08,Bundi
05,Morogoro,05,Morogoro Urban,052,Kingo,09,Sultani
05,Morogoro,05,Morogoro Urban,052,Kingo,10,Masika
05,Morogoro,05,Morogoro Urban,052,Kingo,11,Kingo
05,Morogoro,05,Morogoro Urban,052,Kingo,12,Old Korogwe
05,Morogoro,05,Morogoro Urban,052,Kingo,13,Shamba
05,Morogoro,05,Morogoro Urban,052,Kingo,14,Wami Magole
05,Morogoro,05,Morogoro Urban,052,Kingo,15,Mango
05,Morogoro,05,Morogoro Urban,052,Kingo,16,Kikundi
05,Morogoro,05,Morogoro Urban,052,Kingo,17,Nkomo
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,01,Karume B
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,02,Karume A
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,03,Uhuru
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,04,Amani
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,05,Mlapakolo
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,06,Boma
05,Morogoro,05,Morogoro Urban,062,Mji Mkuu,07,Short
05,Morogoro,05,Morogoro Urban,072,Sultan Area,01,Shule
05,Morogoro,05,Morogoro Urban,072,Sultan Area,02,Kikundi
05,Morogoro,05,Morogoro Urban,072,Sultan Area,03,Bushiri
05,Morogoro,05,Morogoro Urban,072,Sultan Area,04,Kati
05,Morogoro,05,Morogoro Urban,072,Sultan Area,05,Umbunga
05,Morogoro,05,Morogoro Urban,072,Sultan Area,06,Kota
05,Morogoro,05,Morogoro Urban,072,Sultan Area,07,Ukwere
05,Morogoro,05,Morogoro Urban,072,Sultan Area,08,Uluguru
05,Morogoro,05,Morogoro Urban,072,Sultan Area,09,Mlali Road
05,Morogoro,05,Morogoro Urban,072,Sultan Area,10,Madaraka
05,Morogoro,05,Morogoro Urban,082,Mafiga,01,Ccm
05,Morogoro,05,Morogoro Urban,082,Mafiga,02,Kambaya
05,Morogoro,05,Morogoro Urban,082,Mafiga,03,Majumba Saba
05,Morogoro,05,Morogoro Urban,082,Mafiga,04,Manzese
05,Morogoro,05,Morogoro Urban,082,Mafiga,05,Lusegwa
05,Morogoro,05,Morogoro Urban,082,Mafiga,06,Madox
05,Morogoro,05,Morogoro Urban,082,Mafiga,07,Kidondolo A
05,Morogoro,05,Morogoro Urban,082,Mafiga,08,Kidondolo B
05,Morogoro,05,Morogoro Urban,082,Mafiga,09,Misufini
05,Morogoro,05,Morogoro Urban,082,Mafiga,10,Msikiti
05,Morogoro,05,Morogoro Urban,082,Mafiga,11,Polisi
05,Morogoro,05,Morogoro Urban,082,Mafiga,12,Mafiga B
05,Morogoro,05,Morogoro Urban,082,Mafiga,13,Ngazengwa
05,Morogoro,05,Morogoro Urban,082,Mafiga,14,Zahanati
05,Morogoro,05,Morogoro Urban,082,Mafiga,15,Mafiga A
05,Morogoro,05,Morogoro Urban,092,Mazimbu,01,Msamvu B
05,Morogoro,05,Morogoro Urban,092,Mazimbu,02,Ngerengere
05,Morogoro,05,Morogoro Urban,092,Mazimbu,03,Godes
05,Morogoro,05,Morogoro Urban,092,Mazimbu,04,Magorofani
05,Morogoro,05,Morogoro Urban,092,Mazimbu,05,Kitata
05,Morogoro,05,Morogoro Urban,092,Mazimbu,06,Airport
05,Morogoro,05,Morogoro Urban,092,Mazimbu,07,Bima
05,Morogoro,05,Morogoro Urban,092,Mazimbu,08,Mbuyuni
05,Morogoro,05,Morogoro Urban,092,Mazimbu,09,Nguzo
05,Morogoro,05,Morogoro Urban,092,Mazimbu,10,Relini
05,Morogoro,05,Morogoro Urban,092,Mazimbu,11,Boma
05,Morogoro,05,Morogoro Urban,092,Mazimbu,12,Madeco A
05,Morogoro,05,Morogoro Urban,092,Mazimbu,13,Madeco B
05,Morogoro,05,Morogoro Urban,092,Mazimbu,14,Mazimbu Darajani
05,Morogoro,05,Morogoro Urban,092,Mazimbu,15,Mazimbu Campus
05,Morogoro,05,Morogoro Urban,092,Mazimbu,16,Lugala
05,Morogoro,05,Morogoro Urban,092,Mazimbu,17,Mahita
05,Morogoro,05,Morogoro Urban,092,Mazimbu,18,Tupendane
05,Morogoro,05,Morogoro Urban,092,Mazimbu,19,Misufini
05,Morogoro,05,Morogoro Urban,092,Mazimbu,20,Mwande
05,Morogoro,05,Morogoro Urban,092,Mazimbu,21,Mwembeni
05,Morogoro,05,Morogoro Urban,092,Mazimbu,22,Visegese
05,Morogoro,05,Morogoro Urban,092,Mazimbu,23,Usalama
05,Morogoro,05,Morogoro Urban,092,Mazimbu,24,Chamwino
05,Morogoro,05,Morogoro Urban,092,Mazimbu,25,Msikitini
05,Morogoro,05,Morogoro Urban,092,Mazimbu,26,Kiwalani
05,Morogoro,05,Morogoro Urban,092,Mazimbu,27,Malipula
05,Morogoro,05,Morogoro Urban,092,Mazimbu,28,Mgulasi
05,Morogoro,05,Morogoro Urban,092,Mazimbu,29,Mafiga Sua
05,Morogoro,05,Morogoro Urban,092,Mazimbu,30,Kasanga
05,Morogoro,05,Morogoro Urban,092,Mazimbu,31,Mindu
05,Morogoro,05,Morogoro Urban,092,Mazimbu,32,Madaganya
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,01,Mafisa
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,02,Kihonda Mbuyuni
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,03,Sina
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,04,Sume
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,05,Genda
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,06,Gohalema
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,07,Mzambarauni
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,08,Mfunguakinywa
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,09,Jumahamsini
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,10,Mwembesongo
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,10,Riverside
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,11,Saadan
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,13,Mwigole
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,13,Ndegewengi
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,14,Mtawala
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,15,Makaburi
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,15,Mkwajuni
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,16,Magodoro
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,17,Mwanzomgumu
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,18,Makaburi
05,Morogoro,05,Morogoro Urban,102,Mwembesongo,19,Ndegewengi
05,Morogoro,05,Morogoro Urban,112,Kichangani,01,Fungafunga
05,Morogoro,05,Morogoro Urban,112,Kichangani,02,Kichangani
05,Morogoro,05,Morogoro Urban,112,Kichangani,03,Mwande
05,Morogoro,05,Morogoro Urban,112,Kichangani,04,Mchuma
05,Morogoro,05,Morogoro Urban,112,Kichangani,05,Area Five
05,Morogoro,05,Morogoro Urban,112,Kichangani,06,Railway Estate
05,Morogoro,05,Morogoro Urban,112,Kichangani,07,Mkwajuni
05,Morogoro,05,Morogoro Urban,112,Kichangani,08,Karakana
05,Morogoro,05,Morogoro Urban,112,Kichangani,09,Area Six
05,Morogoro,05,Morogoro Urban,112,Kichangani,10,Kola A
05,Morogoro,05,Morogoro Urban,112,Kichangani,10,Kola B
05,Morogoro,05,Morogoro Urban,112,Kichangani,11,Kola B
05,Morogoro,05,Morogoro Urban,122,Kilakala,01,Bigwa Sokoni
05,Morogoro,05,Morogoro Urban,122,Kilakala,02,Bigwa Kisiwani
05,Morogoro,05,Morogoro Urban,122,Kilakala,03,Ualimu
05,Morogoro,05,Morogoro Urban,122,Kilakala,04,Migombani
05,Morogoro,05,Morogoro Urban,122,Kilakala,05,Bong'ola
05,Morogoro,05,Morogoro Urban,122,Kilakala,06,Mbogo
05,Morogoro,05,Morogoro Urban,122,Kilakala,07,Nugutu
05,Morogoro,05,Morogoro Urban,122,Kilakala,08,Chalumbi
05,Morogoro,05,Morogoro Urban,122,Kilakala,09,Kilakala
05,Morogoro,05,Morogoro Urban,122,Kilakala,10,Bwinila
05,Morogoro,05,Morogoro Urban,122,Kilakala,11,Ng'atigwa
05,Morogoro,05,Morogoro Urban,122,Kilakala,12,Kigurunyembe
05,Morogoro,05,Morogoro Urban,122,Kilakala,12,Ng'atigwa
05,Morogoro,05,Morogoro Urban,122,Kilakala,13,Kola
05,Morogoro,05,Morogoro Urban,122,Kilakala,14,Mahedu
05,Morogoro,05,Morogoro Urban,132,Boma,01,Old Dar Es Salaam Road
05,Morogoro,05,Morogoro Urban,132,Boma,01,Old Dar Es Salaam Road Regional Hospital
05,Morogoro,05,Morogoro Urban,132,Boma,02,Kingalu
05,Morogoro,05,Morogoro Urban,132,Boma,03,King'ola
05,Morogoro,05,Morogoro Urban,132,Boma,04,Madizini
05,Morogoro,05,Morogoro Urban,132,Boma,04,Madizini Ardhi Institute
05,Morogoro,05,Morogoro Urban,132,Boma,04,Madizini F.F.U
05,Morogoro,05,Morogoro Urban,132,Boma,04,Madizini Magereza
05,Morogoro,05,Morogoro Urban,132,Boma,05,Mzigila
05,Morogoro,05,Morogoro Urban,132,Boma,06,Msigala
05,Morogoro,05,Morogoro Urban,132,Boma,07,Forest Nhc
05,Morogoro,05,Morogoro Urban,132,Boma,08,Forest Hill
05,Morogoro,05,Morogoro Urban,132,Boma,09,Visole
05,Morogoro,05,Morogoro Urban,132,Boma,10,Wamo
05,Morogoro,05,Morogoro Urban,132,Boma,11,Kibwe
05,Morogoro,05,Morogoro Urban,132,Boma,12,Kihimbwa
05,Morogoro,05,Morogoro Urban,132,Boma,13,Rock Garden
05,Morogoro,05,Morogoro Urban,132,Boma,14,Nguzo
05,Morogoro,05,Morogoro Urban,132,Boma,15,Jumbe Mtoto
05,Morogoro,05,Morogoro Urban,142,Mlimani,01,Liti
